"","x","y","z.1","z.2","z.3","z.4","z.5","z.6","z.7","z.8","z.9","z.10","z.11","z.12","z.13","z.14","z.15","z.16","z.17","z.18","z.19","z.20","z.21","z.22","z.23","z.24","z.25","z.26","z.27","z.28","z.29","z.30","z.31","z.32","z.33","z.34","z.35","z.36","z.37","z.38","z.39","z.40","z.41","z.42","z.43","z.44","z.45","z.46","z.47","z.48","z.49","z.50","z.51","z.52","z.53","z.54","z.55","z.56","z.57","z.58","z.59","z.60","z.61","z.62","z.63","z.64","z.65","z.66","z.67","z.68","z.69","z.70","z.71","z.72","z.73","z.74","z.75","z.76","z.77","z.78","z.79","z.80","z.81","z.82","z.83","z.84","z.85","z.86","z.87","z.88","z.89","z.90","z.91","z.92","z.93","z.94","z.95","z.96","z.97","z.98","z.99","z.100"
"67",0.666666666666666,3.33333333333333,3.69747868178205e-238,7.80091138221026e-227,6.67738945023858e-216,2.31894135420175e-205,3.26734143987074e-195,1.86775958171235e-185,4.33180722886258e-176,4.07604497136151e-167,1.55607494077437e-158,2.41014819528085e-150,1.51453279714941e-142,3.86131572902836e-135,3.99405133524519e-128,1.67615303469344e-121,2.85387790948539e-115,1.97141841662031e-109,5.52514814569849e-104,6.28247466280387e-99,2.89827285922086e-94,5.42462237706246e-90,4.11928173027634e-86,1.26909836637081e-82,1.58632083364254e-79,8.04468616650815e-77,1.65520045702691e-74,1.38171665576744e-72,4.67981381047793e-71,6.43243425584376e-70,3.59883699244918e-69,8.70185904577612e-69,2.02161627218781e-68,1.24864610991479e-67,5.02493556490945e-67,8.80675701485233e-67,6.54082533801368e-67,2.04033560318676e-67,2.65288733724791e-68,1.43028311338523e-69,3.19421865020614e-71,2.97224132123643e-73,1.17233531196296e-75,2.0268179090129e-78,1.6090930339841e-81,6.07844520683987e-85,1.08639766430887e-88,8.8073351252239e-93,3.09141508480516e-97,4.55046786307248e-102,2.76040988706427e-107,6.84258167085053e-113,6.90381294185867e-119,2.83017452407431e-125,4.71041069559401e-132,3.18199955987723e-139,8.72443331618778e-147,9.71190414510776e-155,4.39322130657607e-163,8.09299694063683e-172,6.10332579409347e-181,1.98748513913063e-190,3.02717213716062e-199,3.81068231511494e-207,2.12173908377397e-215,4.79480292686171e-224,4.3961457091688e-233,1.63529118984444e-242,2.46796963521236e-252,1.51114529631183e-262,3.75400054998243e-273,3.78359059057842e-284,1.54716145872905e-295,2.56678112025882e-307,1.72769815694226e-319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",0.858585858585858,3.53535353535353,3.22610087727149e-244,6.80640220527365e-233,5.82611390550336e-222,2.02330814615669e-211,2.85080023242709e-201,1.62964585967741e-191,3.77956123716743e-182,3.55640515854641e-173,1.35769673427426e-164,2.10288736617415e-156,1.32145064394765e-148,3.36905094817802e-141,3.48486458523657e-134,1.46246651793854e-127,2.49004762728478e-121,1.72008961199162e-115,4.82076753998593e-110,5.48154528892446e-105,2.52878278565369e-100,4.73305725348143e-96,3.59412949592051e-92,1.10730550802724e-88,1.38408604051127e-85,7.01909138369696e-83,1.44418132349619e-80,1.2055587644335e-78,4.0831302172414e-77,5.612184294398e-76,3.14096756348205e-75,7.67288351997165e-75,1.96148521310252e-74,1.28670457402374e-73,5.2172953290897e-73,9.17550713490168e-73,6.83198015680572e-73,2.13463076986709e-73,2.77704950782196e-74,1.49584071240485e-75,3.32907045172914e-77,3.07198140082645e-79,1.19050374948372e-81,1.9913368664486e-84,1.50148165780986e-87,5.3328620486591e-91,9.02971627453235e-95,7.06173058846421e-99,2.43029483387352e-103,3.54286030085185e-108,2.13954491262055e-113,5.29281312776575e-119,5.3353177801248e-125,2.18626360620323e-131,3.63789441923267e-138,2.4569967816643e-145,6.73437552637176e-153,7.49108813499327e-161,3.3827347983122e-169,6.2057118605573e-178,4.63349273099666e-187,1.41470072523475e-196,1.96997391056291e-206,2.67730358726078e-215,1.43873085400757e-223,3.25081832062651e-232,2.98053139274476e-241,1.10870681494499e-250,1.67325230549259e-260,1.02453746387764e-270,2.54516505610764e-281,2.56522673066815e-292,1.04895596803579e-303,1.74024524551712e-315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",1.05050505050505,3.73737373737374,1.52767746555044e-250,3.22308187686215e-239,2.75887929849292e-228,9.58110852179555e-218,1.34995880151425e-207,7.71697275239956e-198,1.78976130979263e-188,1.68408869582184e-179,6.42919358339289e-171,9.95794540837402e-163,6.25755500920811e-155,1.59536958362947e-147,1.65021160185816e-140,6.92531705561841e-134,1.17912916881001e-127,8.1452571865275e-122,2.28281079763748e-116,2.59571336484502e-111,1.19747167625125e-106,2.2412766894354e-102,1.70195244380051e-98,5.24349820497074e-95,6.55415438373392e-92,3.32379533312947e-89,6.83871652171699e-87,5.70873576143962e-85,1.93348693072655e-83,2.65752193027474e-82,1.4879970503257e-81,3.67936326628509e-81,1.04021232472585e-80,7.20634046645202e-80,2.94246162623131e-79,5.1928644753065e-79,3.87664580290469e-79,1.21336638289757e-79,1.57978418457194e-80,8.50570075259362e-82,1.88840066640938e-83,1.73181278280812e-85,6.62119896069667e-88,1.0784324692293e-90,7.77420909547588e-94,2.60063139404715e-97,4.15078668877833e-101,3.10868056030858e-105,1.04317802671179e-109,1.50136518320632e-114,9.01213166297145e-120,2.22329510333944e-125,2.23838622209528e-131,9.1672100277508e-138,1.52500994033417e-144,1.02982328800301e-151,2.82221511931188e-159,3.13847989326936e-167,1.41636241847084e-175,2.59454656664933e-184,1.93044298259867e-193,5.84295398916203e-203,7.22753692989538e-213,4.62459780548249e-223,5.3716142689136e-232,1.19624993523783e-240,1.09672288744743e-249,4.07962084737014e-259,6.15693426415675e-269,3.76990953216625e-279,9.36524270146339e-290,9.43906205978207e-301,3.85976037201451e-312,4.94065645841247e-324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",1.24242424242424,3.93939393939394,3.926149804875e-257,8.28335991548782e-246,7.09035360126934e-235,2.4623566296914e-224,3.46941066073327e-214,1.98327145285458e-204,4.59970849582837e-195,4.32812858312157e-186,1.65231062850887e-177,2.55920417122689e-169,1.60819930460414e-161,4.10011937751916e-154,4.2410640361164e-147,1.77981496840465e-140,3.03037641021865e-134,2.09334107527426e-128,5.8668517091868e-123,6.67101512333519e-118,3.07751685046705e-113,5.7601084283814e-109,4.37403841948765e-105,1.3475853130506e-101,1.68442527491499e-98,8.5421895793864e-96,1.75755593925888e-93,1.46714652568122e-91,4.96903646776099e-90,6.82982001998452e-89,3.8263194968532e-88,9.59769559082714e-88,3.01381870159245e-87,2.19315548856917e-86,9.01345838075831e-86,1.59627098986781e-85,1.19484043928853e-85,3.74663782779322e-86,4.88276450375556e-87,2.62872938515814e-88,5.82660623831764e-90,5.31926055452822e-92,2.01296373534993e-94,3.21059852302325e-97,2.22857019541388e-100,7.05121505645048e-104,1.05795790483976e-107,7.53407448573777e-112,2.44930758558988e-116,3.46634026252719e-121,2.06391619939875e-126,5.07273476404175e-132,5.09860418510054e-138,2.08654794357308e-144,3.46990803588474e-151,2.34281758840146e-158,6.41981421043962e-166,7.13840735885793e-174,3.2207615941658e-182,5.89685511557899e-191,4.38206987755947e-200,1.32242082021493e-209,1.62278891542817e-219,8.14153985206967e-230,2.72744397229728e-240,2.40314430558269e-249,2.19024081975482e-258,8.14712535986574e-268,1.22955813179298e-277,7.52862174558184e-288,1.87026689242891e-298,1.88500883839703e-309,7.70742407512345e-321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",1.43434343434343,4.14141414141414,5.47625326265449e-264,1.15537559740079e-252,9.88973268266492e-242,3.43453235289543e-231,4.83918658088811e-221,2.76629708599492e-211,6.41574313496491e-202,6.0369393559502e-193,2.30466791129394e-184,3.56961677186102e-176,2.24314076801825e-168,5.71890865949884e-161,5.91550040561822e-154,2.48251289702093e-147,4.22681495186015e-141,2.91982386193674e-135,8.18317368530626e-130,9.30483298745814e-125,4.29256712325353e-120,8.03428642245447e-116,6.10097487111723e-112,1.87963226727672e-108,2.34946146014402e-105,1.1914770157412e-102,2.4514629537018e-100,2.04639233422366e-98,6.93083800208056e-97,9.52639456380578e-96,5.34079817795717e-95,1.36229718498215e-94,4.76833790450202e-94,3.62643412058331e-93,1.49953975558531e-92,2.66498562623262e-92,2.00016013281609e-92,6.28370922367946e-93,8.19804525741726e-94,4.41441911613003e-95,9.77422498586396e-97,8.8938796328747e-99,3.33996702659747e-101,5.24137015466137e-104,3.52750726590489e-107,1.06205191645246e-110,1.49801325081156e-114,1.00816891367565e-118,3.1526245523926e-123,4.36567983318033e-128,2.57148165836286e-133,6.28848308173073e-139,6.30614905967425e-145,2.57809290982235e-151,4.28539757852831e-158,2.89282939465802e-165,7.92616764198947e-173,8.81276288925033e-181,3.97584719956418e-189,7.27796985853952e-198,5.40604388381663e-207,1.62973582183329e-216,1.99490428920137e-226,9.92618687769601e-237,2.02431462483722e-247,4.2629268521282e-258,2.37960545095518e-267,8.83028209545301e-277,1.33264691651075e-286,8.15983715951294e-297,2.02707398504862e-307,2.04305037736981e-318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",1.62626262626262,4.34343434343434,4.14554513712813e-271,8.74623845837129e-260,7.48656631892845e-249,2.59995442339138e-238,3.66328316749924e-228,2.09409771291855e-218,4.85674264474875e-209,4.56998670255209e-200,1.744642622261e-191,2.70221385683812e-183,1.69806633415816e-175,4.3292362214472e-168,4.47805694200629e-161,1.87927197181573e-154,3.19971544868942e-148,2.21031808170186e-142,6.19469447722518e-137,7.04379494577859e-132,3.24949008333055e-127,6.08198617191609e-123,4.61846171494617e-119,1.42288889085772e-115,1.7785512630788e-112,9.01952458120653e-110,1.85576549615298e-107,1.54912362730404e-105,5.2466452825764e-104,7.21164731864903e-103,4.04654313301055e-102,1.0525309863558e-101,4.11777087240246e-101,3.25757479017663e-100,1.35483261639606e-99,2.41625427884073e-99,1.81837788021469e-99,5.72359008626385e-100,7.4759859562683e-101,4.02715799414373e-102,8.91115785322939e-104,8.08957875959984e-106,3.02067621771075e-108,4.68199380355969e-111,3.07440542370794e-114,8.87019616098248e-118,1.17945431851205e-121,7.46971254388885e-126,2.23030722449836e-130,3.00414196140427e-135,1.74444719397909e-140,4.23717753540278e-146,4.23594277040665e-152,1.72934288320466e-158,2.87279878099594e-165,1.93873077229525e-172,5.31133542946964e-180,5.90506831463063e-188,2.66391984075573e-196,4.87607032453819e-205,3.62135711410168e-214,1.09131290751361e-223,1.33466410163403e-233,6.62686240112381e-244,1.33716323250359e-254,1.11398998491821e-265,1.76601199675786e-276,5.19934297027168e-286,7.83906471774238e-296,4.79986450398123e-306,1.19238657700894e-316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",1.81818181818182,4.54545454545454,1.70318269571643e-278,3.59336142826962e-267,3.07582954302713e-256,1.06818216593789e-245,1.50504705509357e-235,8.60352708703427e-226,1.995375700048e-216,1.87756302584196e-207,7.16780309017696e-199,1.11019509590025e-190,6.97644604226265e-183,1.77865153412089e-175,1.83979400573818e-168,7.72092305556723e-162,1.31459188172243e-155,9.08101439731806e-150,2.54506852098822e-144,2.89391847068551e-139,1.33504161106791e-134,2.49876268893285e-130,1.89747877756526e-126,5.84588889419838e-123,7.3071147876757e-120,3.70563914481042e-117,7.62434272375618e-115,6.36450967475517e-113,2.15555884467024e-111,2.96296783910837e-110,1.66427357988554e-109,4.4281263204767e-109,1.93995619620416e-108,1.58953762947569e-107,6.64742489811166e-107,1.18966582541368e-106,8.97711990653749e-107,2.83113265471024e-107,3.70244822159062e-108,1.99547409272635e-109,4.41414406173732e-111,4.00061671888127e-113,1.48760547998049e-115,2.2843396412494e-118,1.47143123317775e-121,4.09773332119262e-125,5.16275397036334e-129,3.0716207264452e-133,8.69676158924004e-138,1.13171172215078e-142,6.45033087638331e-148,1.55260420748201e-153,1.54565624905251e-159,6.29828791600461e-166,1.04539467168597e-172,7.05228667942561e-180,1.93171831203204e-187,2.14749310270017e-195,9.68746576850526e-204,1.77314127579887e-212,1.31679734030437e-221,3.96771021226893e-231,4.85096250269377e-241,2.40680602852722e-251,4.84755024966363e-262,3.96704742861343e-273,1.36567987416513e-284,1.83813330351035e-295,2.50361218757212e-305,1.5323521943656e-315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",2.01010101010101,4.74747474747475,3.79771428856713e-286,8.0123876754073e-275,6.85840798766273e-264,2.38180594752236e-253,3.35591637965154e-243,1.91839300814127e-233,4.44923896079219e-224,4.18654319871453e-215,1.59825885277167e-206,2.47548533072247e-198,1.55559053556694e-190,3.96599282180795e-183,4.10232677975285e-176,1.72159216279698e-169,2.93124418469596e-163,2.02486193698063e-157,5.67493029753633e-152,6.45278720830685e-147,2.97684247300276e-142,5.57167867595154e-138,4.23095078372098e-134,1.30350167947449e-130,1.62932210068382e-127,8.26274017420199e-125,1.70005611155238e-122,1.41914073617052e-120,4.80640286159495e-119,6.60702693871656e-118,3.71569132704125e-117,1.01485970275812e-116,4.98366795723565e-116,4.21282919708255e-115,1.77110140946032e-114,3.18068369288486e-114,2.40656190661997e-114,7.60429007780477e-115,9.957031776302e-116,5.36977354911564e-117,1.18774275528058e-118,1.07527244384408e-120,3.98616804285817e-123,6.07855697378601e-126,3.85800064158671e-129,1.04412908491515e-132,1.25474607762048e-136,7.02108238633188e-141,1.8746416761587e-145,2.33952531445052e-150,1.30184021533497e-155,3.09599317445071e-161,3.06474104152396e-167,1.24562275955083e-173,2.06511657394265e-180,1.39242617386392e-187,3.81318215524281e-195,4.23868955835689e-203,1.91200730901104e-211,3.49954014868467e-220,2.59881166379608e-229,7.83023214762305e-239,9.57226606830053e-249,4.74803820529026e-259,9.55702145051208e-270,7.80838280495262e-281,2.5920788758588e-292,3.78588581105764e-304,4.52901980102061e-315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",2.2020202020202,4.94949494949495,4.59583899557662e-294,9.69626489206155e-283,8.29976572280962e-272,2.8823644491827e-261,4.06119317873034e-251,2.32156100373269e-241,5.38428759061739e-232,5.06638388970774e-223,1.93414770107903e-214,2.99573141932822e-206,1.88251224322091e-198,4.79948281559092e-191,4.96446861298405e-184,2.08340064437993e-177,3.5472722023987e-171,2.45040536012846e-165,6.86756927093261e-160,7.80889998600034e-155,3.60245338463133e-150,6.74261833924665e-146,5.12012408366438e-142,1.57744454855246e-138,1.97173906291288e-135,9.99922986855949e-133,2.05733785072331e-130,1.71738468278874e-128,5.81651003729887e-127,7.99598974629164e-126,4.50342938647884e-125,1.26760583701812e-124,6.9780487207464e-124,6.06420841607506e-123,2.56236014327971e-122,4.61753945984626e-122,3.50301217190381e-122,1.10901291842131e-122,1.45397418992231e-123,7.84657994876536e-125,1.73574569751035e-126,1.57023818379868e-128,5.80828733085409e-131,8.81148255859006e-134,5.5302125419731e-137,1.46331146021187e-140,1.68952325552608e-144,8.92544214936909e-149,2.23982404411347e-153,2.66118435137796e-158,1.43662729116147e-163,3.3627359964584e-169,3.30356501552678e-175,1.33801225350247e-181,2.21481243418077e-188,1.49231754147583e-195,4.08547086411281e-203,4.54073920597979e-211,2.04813136143889e-219,3.74857787335809e-228,2.78370023048229e-237,8.38712695706125e-247,1.02526425030609e-256,5.08504690433063e-267,1.02331004460965e-277,8.35631498517018e-289,2.76962567654414e-300,3.73063767311689e-312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",2.39393939393939,5.15151515151515,3.01848337121493e-302,6.36837242726572e-291,5.45117112313828e-280,1.89309703146971e-269,2.6673354068946e-259,1.52476909912906e-249,3.53632548349876e-240,3.32753073769304e-231,1.2703214100399e-222,1.96755488661826e-214,1.23640795678995e-206,3.15223381044403e-199,3.26059419606598e-192,1.36834867507858e-185,2.32979923051742e-179,1.60939228689595e-173,4.51052433705908e-168,5.1287773052871e-163,2.36604146292205e-158,4.42845828246155e-154,3.36282652580227e-150,1.03604370306656e-146,1.29501083964483e-143,6.56735492914068e-141,1.35123062361769e-138,1.1279537112059e-136,3.82020588947573e-135,5.25201436768869e-134,2.96314789676475e-133,8.6328673045732e-133,5.3230124209696e-132,4.74074856573562e-131,2.0129374899471e-130,3.63981524647285e-130,2.76854477113932e-130,8.78154667909093e-131,1.15276549680375e-131,6.22559577668394e-133,1.3774581757909e-134,1.24555905043879e-136,4.60009522140064e-139,6.95210514036565e-142,4.32665385766838e-145,1.12500690690308e-148,1.25699472757962e-152,6.30605827736999e-157,1.48646358860691e-161,1.67049352614842e-166,8.68703922335782e-172,1.99185619740867e-177,1.93702331466196e-183,7.80838318283661e-190,1.28976499332321e-196,8.68201981705777e-204,2.37584333685927e-211,2.64010267443288e-219,1.19073730945071e-227,2.17925694854288e-236,1.61829020513783e-245,4.87575296918792e-255,5.96014931811507e-265,2.95598135963778e-275,5.94812354061261e-286,4.85630909775191e-297,1.60885361628249e-308,2.16301939749298e-320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",2.58585858585858,5.35353535353535,1.07595531250582e-310,2.27004203848715e-299,1.94310049386104e-288,6.74805045316188e-278,9.50786652877262e-268,5.43512489814465e-258,1.26054303528877e-248,1.18611697811196e-239,4.52813185176392e-231,7.01345965026771e-223,4.40724544722209e-215,1.12363140606911e-207,1.16225707274321e-200,4.87755553110732e-194,8.30469991301938e-188,5.73676899245214e-182,1.60780167545535e-176,1.82818140996089e-171,8.43388737219741e-167,1.5785487667263e-162,1.19869835254757e-158,3.69303578675255e-155,4.61613855815607e-152,2.34097027915279e-149,4.81653627893876e-147,4.02065234239245e-145,1.3617362782955e-143,1.87226713640264e-142,1.05849877482732e-141,3.20718047511611e-141,2.21127720005371e-140,2.01266454878809e-139,8.58622208934396e-139,1.55780353379956e-138,1.18798281600779e-138,3.77522166140462e-139,4.96202740066758e-140,2.68180055032097e-141,5.93543981494781e-143,5.36580977198096e-145,1.97952400823984e-147,2.98334213023018e-150,1.84507527888392e-153,4.73389740382475e-157,5.15240210734373e-161,2.47201560168533e-165,5.4858708678198e-170,5.80346377871654e-175,2.88561013688287e-180,6.44405635826563e-186,6.18284106406317e-192,2.47656086921887e-198,4.07885169806549e-205,2.74209908090173e-212,7.49944137827039e-220,8.33144985144197e-228,3.75721843815035e-236,6.87601867283713e-245,5.10593272680978e-254,1.5383505898196e-263,1.88047204513731e-273,9.32622095367201e-284,1.87660026600499e-294,1.53203757470815e-305,5.07470634944211e-317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",2.77777777777778,5.55555555555556,2.08154797249376e-319,4.39158012670821e-308,3.75908523646724e-297,1.30546499851957e-286,1.8393737643281e-276,1.05146891926175e-266,2.43862256679772e-257,2.29463933297836e-248,8.76003770598367e-240,1.35681055669322e-231,8.52617316832584e-224,2.1737559344552e-216,2.24848041411351e-209,9.43602610606123e-203,1.6066114405277e-196,1.10982441161051e-190,3.11042252291269e-185,3.53676496246795e-180,1.63160379921835e-175,3.0538303971212e-171,2.31897901046873e-167,7.14447667915551e-164,8.93029358978987e-161,4.52879627781876e-158,9.31797796280181e-156,7.77827517985921e-154,2.63439680725623e-152,3.62242050744126e-151,2.05295377856527e-150,6.50268692161852e-150,5.0006782424898e-149,4.64012640529142e-148,1.98859075504451e-147,3.61991547572984e-147,2.76759889597818e-147,8.81118709930488e-148,1.15955586611833e-148,6.27179587055724e-150,1.38858654782117e-151,1.25521222936349e-153,4.62716808834723e-156,6.95954914758912e-159,4.28425321374062e-162,1.08818174415354e-165,1.16032913685894e-169,5.36346854279924e-174,1.12590047626937e-178,1.11863813154868e-183,5.2804276025582e-189,1.14084175961925e-194,1.07544192125359e-200,4.2710833860772e-207,7.00676239440734e-214,4.70210797174301e-221,1.28497633692458e-228,1.42703467329236e-236,6.43447290529912e-245,1.17748056696614e-253,8.74336331235257e-263,2.63422382453906e-272,3.2200378130132e-282,1.59697068766836e-292,3.21335241435749e-303,2.62328661378012e-314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",2.96969696969697,5.75757575757576,0,4.61093680900385e-317,3.94684934459594e-306,1.37067221137081e-295,1.93124940764257e-285,1.10398917656662e-275,2.56043033717625e-266,2.4092552250718e-257,9.19759646391625e-249,1.42458245013245e-240,8.95205052942945e-233,2.28233377151648e-225,2.36079069520634e-218,9.90735008895633e-212,1.68686074191735e-205,1.16525949155264e-199,3.26578630763901e-194,3.71342430198313e-189,1.71310145328921e-184,3.20636743418407e-180,2.43481064739129e-176,7.50133905276906e-173,9.37635635995926e-170,4.75500678490369e-167,9.78340436005984e-165,8.1667941799986e-163,2.76599464577405e-161,3.80382200369475e-160,2.16196663950513e-159,7.19878071918389e-159,6.15413776612344e-158,5.80907538808788e-157,2.50063974410325e-156,4.56694556460083e-156,3.50040351912317e-156,1.11643346871443e-156,1.47103215703153e-157,7.96263382488612e-159,1.76363863496854e-160,1.59427335310635e-162,5.87412696912539e-165,8.8222183137985e-168,5.41236392654792e-171,1.3643821719034e-174,1.43204865344929e-178,6.42255550816017e-183,1.28361088932133e-187,1.19844254342754e-192,5.33881940108147e-198,1.10779006877343e-203,1.0207196532261e-209,4.00787687162681e-216,6.5400693090366e-223,4.37833975682837e-230,1.195207662583e-237,1.32670561448835e-245,5.98082082776178e-254,1.09436139116048e-262,8.12582530029245e-272,2.44812493582991e-281,2.99252732092906e-291,1.48413002524717e-301,2.9862847988964e-312,2.47032822920623e-323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",3.16161616161616,5.95959595959596,0,0,2.24905662640446e-315,7.81058294248405e-305,1.10049533038463e-294,6.29092715212668e-285,1.45902523966445e-275,1.37288022686443e-266,5.24112106869523e-258,8.11778286074348e-250,5.10120016918137e-242,1.30055582049093e-234,1.34526339570638e-227,5.64556419598198e-221,9.61233884194712e-215,6.64006743000235e-209,1.86096242517961e-203,2.11604264424906e-198,9.76186784319327e-194,1.8271034135757e-189,1.38744262177807e-185,4.27453260071396e-182,5.34298481038838e-179,2.70957368890614e-176,5.5749349788074e-174,4.65373271152869e-172,1.57617150220085e-170,2.16786964673481e-169,1.23632950785859e-168,4.35313002016012e-168,4.12026794205422e-167,3.94902581148171e-166,1.70730533413263e-165,3.12813445253803e-165,2.40350067769568e-165,7.67937174390074e-166,1.01306404295445e-166,5.48787473979277e-168,1.21601750265389e-169,1.09934911750181e-171,4.04929018426415e-174,6.07523275175143e-177,3.7177868472432e-180,9.31960130905307e-184,9.66516924205985e-188,4.23232269561697e-192,8.11244687140795e-197,7.14140837302997e-202,2.99069968460738e-207,5.91580099958994e-213,5.29511781705368e-219,2.0481250174063e-225,3.31827693238877e-232,2.21419469364484e-239,6.03546057148179e-247,6.69509982721928e-255,3.01729044003954e-263,5.52028183379587e-272,4.0986730389419e-281,1.2348051624593e-290,1.50937825108188e-300,7.48565116851629e-311,1.5069002198158e-321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",3.35353535353535,6.16161616161616,0,0,0,2.41554289397005e-314,3.40345105420164e-304,1.94556596985541e-294,4.51225993690238e-285,4.24584323659153e-276,1.62089729360442e-267,2.51054919292707e-259,1.57762460358804e-251,4.0221688871192e-244,4.16043393903729e-237,1.745977550632e-230,2.97276361482754e-224,2.05354297015157e-218,5.75531249658359e-213,6.54418730220877e-208,3.01900775709428e-203,5.65059829208306e-199,4.29087967483588e-195,1.32196493922673e-191,1.65240020541634e-188,8.37977311804955e-186,1.7241342702343e-183,1.43923852184563e-181,4.87458500879609e-180,6.70562817270713e-179,3.83950587629463e-178,1.43839271092435e-177,1.50032511416905e-176,1.45769754400939e-175,6.32875658753085e-175,1.16323840417881e-174,8.95925958259987e-175,2.86749462674579e-175,3.7872529733039e-176,2.05314892091197e-177,4.55140212502365e-179,4.11535528728416e-181,1.5155553414478e-183,2.27215767536165e-186,1.38792902018278e-189,3.46480645258859e-193,3.56101117097721e-197,1.53067020561853e-201,2.83463010548028e-206,2.36588876187438e-211,9.30315520707245e-217,1.74243380987555e-222,1.5045053594151e-228,5.70635465872447e-235,9.15691904242602e-242,6.08307274594899e-249,1.65480363034351e-256,1.83402124700176e-264,8.26212695087015e-273,1.51133098194193e-281,1.12203863367282e-290,3.38024381033164e-300,4.13181676474826e-310,2.04889023330365e-320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",3.54545454545454,6.36363636363636,0,0,0,4.94065645841247e-324,5.71257979101875e-314,3.26556799681092e-304,7.57367875032038e-295,7.12650714892978e-286,2.72062238450083e-277,4.21387361100387e-269,2.6479906085321e-261,6.75107716676938e-254,6.98315047376719e-247,2.93056545026544e-240,4.98968519854143e-234,3.4468038129588e-228,9.66010127170509e-223,1.09842014858497e-217,5.06730445742045e-213,9.48434194518648e-209,7.20209930840477e-205,2.21887432855207e-201,2.77349895651318e-198,1.40651711611885e-195,2.89390210141937e-193,2.41571460227559e-191,8.18189562083273e-190,1.12574777382253e-188,6.47619063897383e-188,2.59783859050807e-187,2.9705872631977e-186,2.92165916218478e-185,1.27369718392451e-184,2.34837944413422e-184,1.8129817539765e-184,5.81238918075067e-185,7.68554410509351e-186,4.1695973226508e-187,9.24721490814934e-189,8.36287809768143e-191,3.07952539567362e-193,4.61456474039453e-196,2.81504092712032e-199,7.00601038889681e-203,7.15223133485665e-207,3.03098494185919e-211,5.46009570815966e-216,4.35091152869227e-221,1.60921563223382e-226,2.83893310648884e-232,2.3470927312709e-238,8.68073052295137e-245,1.37535080294022e-251,9.08200373231863e-259,2.46388182654075e-266,2.7273888051255e-274,1.2280006858248e-282,2.24575188495214e-291,1.66710799041725e-300,5.02207843669883e-310,6.13876564957749e-320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
