"","Country.Acronym","Vol.MCI","Vol.Country","Vol.Intersection","Vol.Union","Vol.Unique.MCI","Vol.Unique.Country","Jaccard","Sorensen","NormVol.MCI","NormVol.Country","Dist.Centroid","Country.Name"
"117","MKD",94.6593822446049,23.2258911009921,9.9539533289966,107.9313200166,84.7054289156083,13.2719377719955,0.0922248827074999,0.168875264000368,0.894844514162631,0.571428571428571,4.62750369256554,"MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF"
"118","MLI",94.6593822446049,53.8861925718674,0,148.545574816472,94.6593822446049,53.8861925718674,0,0,1,1,11.6289114616964,"MALI"
"119","MMR",94.6593822446049,426.547714212102,15.9605622844952,505.246534172211,78.6988199601097,410.587151927606,0.0315896521895885,0.0612446084982304,0.83138953682106,0.962582000201368,15.1874701475086,"MYANMAR"
"120","MNG",94.6593822446049,64.624328184658,0,159.283710429263,94.6593822446049,64.624328184658,0,0,1,1,15.7999155057081,"MONGOLIA"
"121","MOZ",94.6593822446049,51.3049521294408,0.408447945160603,145.555886428885,94.2509342994443,50.8965041842802,0.00280612454213701,0.00559654448344786,0.99568507700478,0.99203882026573,8.61700251036041,"MOZAMBIQUE"
"122","MRT",94.6593822446049,39.3283285956177,0,133.987710840223,94.6593822446049,39.3283285956177,0,0,1,1,11.7009374928995,"MAURITANIA"
"123","MTQ",94.6593822446049,61.3652308630915,0,156.024613107696,94.6593822446049,61.3652308630915,0,0,1,1,15.9070042247909,"MARTINIQUE"
"124","MUS",94.6593822446049,9.81560222365164,0,104.474984468257,94.6593822446049,9.81560222365164,0,0,1,1,11.9990906208051,"MAURITIUS"
"125","MWI",94.6593822446049,43.4663068509664,0,138.125689095571,94.6593822446049,43.4663068509664,0,0,1,1,9.25097277554453,"MALAWI"
"126","MYS",94.6593822446049,157.684563291099,0,252.343945535704,94.6593822446049,157.684563291099,0,0,1,1,20.7760318480805,"MALAYSIA"
"127","MYT",94.6593822446049,0.103347848912995,0,94.7627300935179,94.6593822446049,0.103347848912995,0,0,1,1,13.0908474332313,"MAYOTTE"
"128","NAM",94.6593822446049,28.8350493661419,11.0551115595126,112.439320051234,83.6042706850923,17.7799378066294,0.0983206902574222,0.179038219218793,0.88321166589757,0.616608544027899,5.59630808769057,"NAMIBIA"
"129","NCL",94.6593822446049,33.9083932497513,0,128.567775494356,94.6593822446049,33.9083932497513,0,0,1,1,10.3803295234534,"NEW CALEDONIA"
"130","NER",94.6593822446049,25.4700319416231,0,120.129414186228,94.6593822446049,25.4700319416231,0,0,1,1,11.5610113014833,"NIGER"
"131","NGA",94.6593822446049,87.0629526611755,0,181.72233490578,94.6593822446049,87.0629526611755,0,0,1,1,13.3442553905961,"NIGERIA"
"132","NIC",94.6593822446049,170.541752259277,0,265.201134503882,94.6593822446049,170.541752259277,0,0,1,1,16.5191888703746,"NICARAGUA"
"133","NLD",94.6593822446049,0.966059446874741,0.896604192524269,94.7288374989553,93.7627780520806,0.0694552543504715,0.00946495508861446,0.0187524193700882,0.990528100107315,0.0718954248366012,4.56104635398416,"NETHERLANDS"
"134","NOR",94.6593822446049,116.887638338691,2.57635759182892,208.970662991467,92.0830246527759,114.311280746862,0.0123288003921111,0.0243573044396954,0.972782860708181,0.977958682128869,10.0867088143348,"NORWAY"
"135","NPL",94.6593822446049,256.182511729217,32.7161956857001,318.125698288122,61.9431865589048,223.466316043517,0.102840467971467,0.186501077822486,0.654379788776144,0.872293407286595,7.51969242293102,"NEPAL"
"136","NZL",94.6593822446049,180.229448327357,32.4726201923145,242.416210379647,62.1867620522904,147.756828135043,0.13395399648175,0.236260019184836,0.65695296734133,0.819826224328594,11.3878917898926,"NEW ZEALAND"
"137","OMN",94.6593822446049,12.3592716475386,0,107.018653892143,94.6593822446049,12.3592716475386,0,0,1,1,10.113199945016,"OMAN"
